target,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,sa,cv,density,vf,di,df,dif,filename
459.163086,90.178,151.79199999999997,218.032,318.9152,1197.0,2176.0,2894.0,1724.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.275,14.267600000000002,20.4224,20.3052,3.5344,24.364799999999995,30.6064,59.55839999999999,729.0,810.0,1026.0,1782.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,128.0,1.5876,3.7296,5.7708,10.5336,0.0,-5.44,-5.0,-9.12,0.0,78.0,124.0,258.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,16.0,0.0,2.08,2.9800000000000004,6.760000000000002,1774.3826000000056,3930.640399999991,7125.545999999999,9375.22960000001,6302.0,14912.0,22812.0,28048.0,284.0,604.0,1112.0,1476.0,1716.0,4420.0,6660.0,8340.0,105.59320000000002,272.45959999999906,441.0912,570.1667999999987,10.5376,12.8828,25.2748,29.738000000000003,56.5,69.5,122.5,84.5,1.0,1.5,3.0,4.0,2.5,7.5,13.5,14.0,0.5477,0.8510500000000001,1.5524999999999998,1.5448999999999995,41.425,99.135,186.096307,187.481604,0.0,0.6900000000000002,1.6000000000000003,3.435,0.0,1.5,5.5,18.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-2.0,0.0,-0.03,0.1399999999999999,0.8899999999999999,0.0,-4.950000000000001,-7.403555000000001,-1.7677750000000003,10.699599999999997,17.32835,41.04364999999998,47.75404999999999,57.4375,92.375,153.875,189.3125,1.0,2.125,5.1875,6.0,5.25,18.1875,28.4375,31.9375,0.54585,1.1949875000000008,2.283006250000001,2.723612500000001,39.75812499999999,153.46641337500012,265.66093325,312.3029629999999,0.0,1.3575000000000006,3.728750000000001,4.579375000000001,0.0,3.1875,17.5625,19.75,0.0,0.0,0.0,0.0,0.0,-2.0625,1.25,-0.4375,0.0,-0.0325,0.7737500000000004,0.7612499999999995,0.0,-9.325444375,-6.297247499999998,-11.385191875,1146.15,41502.7,0.168632,0.78746,20.83724,16.27148,20.65609,bcm+N34+N514+E148+E161
529.504395,430.8920999999998,936.6368000000004,5083.7912,3385.235999999998,12771.0,38936.0,53708.0,55080.0,49.0,156.0,524.0,464.0,896.0,4044.0,6026.0,5332.0,35.12620000000003,147.29400000000004,326.498,329.4632000000002,1.2768999999999997,48.477,18.991533333333333,75.37100000000002,3481.0,5900.0,6765.333333333333,9204.0,1.0,13.333333333333334,7.333333333333333,22.666666666666668,181.3333333333333,568.0,512.0,912.0,3.0976,17.365333333333336,12.261333333333331,30.01386666666666,0.0,-27.83333333333333,-8.52,-41.08666666666667,0.0,686.6666666666666,318.0,1181.3333333333333,0.0,0.0,0.0,0.0,0.0,140.0,60.66666666666666,242.0,0.0,13.6,5.94,22.839999999999986,1427.5792500000057,3304.0158999999976,5514.258000000002,7453.764800000001,5905.5,14422.0,22533.0,26789.0,228.0,514.0,863.0,1199.0,1377.0,3616.0,5727.0,7067.0,99.48600000000008,256.37019999999984,412.5295000000001,526.1047000000001,10.411973333333332,14.81746666666666,21.502773333333323,25.81588333333333,56.53333333333333,81.06666666666666,117.33333333333331,128.13333333333333,1.0,1.7,2.333333333333333,3.2,3.6333333333333337,7.866666666666667,10.733333333333333,15.633333333333333,0.5488999999999998,0.9589166666666666,1.30658,1.6627066666666668,54.64999999999997,114.593,152.58333333333331,223.7295162666668,0.0,0.178,0.652666666666667,1.640333333333334,0.0,0.4,1.4666666666666668,5.933333333333334,0.0,0.0,0.0,0.0,0.0,-0.4,-1.3,-1.7,0.0,-0.008,-0.0293333333333333,0.1479999999999999,0.0,-1.1999999999999995,-4.4,-6.177125333333335,9.2416,23.256,51.497600000000006,29.944000000000003,49.0,126.0,161.0,133.0,1.0,3.0,7.0,4.0,9.0,30.0,39.0,33.0,0.5625,1.7325,2.8275,2.01,54.760000000000005,250.86,355.41045600000007,284.21261400000003,0.0,1.4700000000000006,4.34,2.3100000000000005,0.0,3.0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.0,1.0,0.0,-0.06,1.48,0.3199999999999999,0.0,-11.7,3.771560000000001,-8.807110000000002,1668.88,22630.6,0.317275,0.66152,21.38348,10.60321,20.58421,ttv+N20+N532+E192+E17
524.775818,195.26979999999995,461.5184499999999,1352.00465,1037.4991999999995,2459.0,7908.0,10707.0,9543.0,23.0,66.0,147.5,137.0,284.0,1073.0,1340.5,1076.5,14.5701,48.42000000000001,85.98554999999999,84.59115,3.534399999999999,50.4592,25.1074,66.58255,729.0,1633.5,1458.0,2028.375,1.0,8.5,5.5,12.75,72.5,209.0,199.875,278.5,1.5876,7.692300000000001,5.953500000000002,11.22345,0.0,-10.86,-3.015,-11.44625,0.0,169.0,94.5,269.125,0.0,0.0,0.0,0.0,0.0,48.0,23.625,76.75,0.0,4.605,2.205,7.1575000000000015,459.039571428572,965.577085714284,1589.6274285714296,2049.4948857142867,1716.571428571429,3750.857142857143,5180.857142857143,5488.0,72.28571428571429,148.85714285714286,247.7142857142857,334.0,396.57142857142856,995.4285714285714,1379.428571428571,1534.2857142857142,28.06322857142857,68.1947714285713,101.00054285714296,118.98334285714304,10.456399166666667,13.457512499999996,19.664236666666664,20.43530208333333,56.76666666666666,73.69999999999999,105.16666666666669,95.92083333333332,1.0,1.5791666666666666,2.125,2.5895833333333327,3.2541666666666664,6.725000000000001,8.147916666666665,10.847916666666666,0.5484,0.8937812500000002,1.1630525,1.3013272916666665,53.81999999999999,110.10379166666664,132.31461191666668,174.94307139375005,0.0,0.20025,0.68925,1.5821458333333336,0.0,0.4499999999999999,1.9,6.039583333333334,0.0,0.0,0.0,0.0,0.0,-0.4499999999999999,-1.24375,-1.7562499999999996,0.0,-0.009,0.0036666666666666,0.174,0.0,-1.3500000000000003,-3.8839258333333326,-5.270025270833335,9.889600000000002,21.828,47.86900000000002,46.44099999999999,52.75,118.5,155.5,148.0,1.0,2.75,6.5,6.25,7.75,26.0,37.5,34.75,0.5550999999999999,1.5804250000000004,2.6885000000000003,2.5364250000000004,48.0925,218.0900000000001,345.06418350000007,312.29418350000003,0.0,1.5475000000000003,4.909999999999999,4.987500000000002,0.0,3.25,25.25,25.5,0.0,0.0,0.0,0.0,0.0,-1.5,4.75,3.75,0.0,-0.065,1.245,1.24,0.0,-11.775,-4.199884999999999,-4.274885000000001,1809.97,23335.8,0.309382,0.64286,14.91662,11.17915,14.71456,src+N242+N367+E106+E111
435.735779,181.35835,304.1545,919.4033,978.6809999999996,9424.0,13774.0,12980.0,17439.0,20.5,50.0,99.0,123.0,166.0,492.0,607.0,671.0,15.953449999999997,45.0065,69.27939999999998,82.31820000000002,1.2100000000000002,22.91575,14.971,32.05675,4225.0,3152.5,2080.0,6321.25,1.0,6.25,5.25,10.25,40.75,93.0,97.25,160.0,2.8224,7.715399999999999,6.7746,13.3938,0.0,-13.9575,-7.834999999999999,-17.8675,0.0,357.75,309.25,569.0,0.0,0.0,0.0,0.0,0.0,26.75,17.75,38.25,0.0,5.9075,4.7875,9.2475,388.44820000000016,817.5695000000001,1317.1386000000005,1684.5659999999991,1675.0,3602.0,5202.0,5571.0,59.0,125.0,202.0,273.0,327.0,829.0,1216.0,1438.0,26.3827,62.5477,93.32699999999996,112.43369999999987,11.23385125,10.49038125,19.642476249999994,16.69202625,60.85,57.45,104.35,59.55,1.0,1.225,1.9875,2.0,1.9,4.3125,4.8375,5.3,0.53965,0.6920375000000001,1.06623375,0.8459749999999999,39.295,80.99274999999999,95.33690930000002,88.64593185,0.0,0.5896250000000001,0.8003750000000001,1.7028749999999997,0.0,1.325,2.225,7.875,0.0,0.0,0.0,0.0,0.0,-1.3125,-1.575,-1.725,0.0,-0.0265,0.0054999999999999,0.3175,0.0,-3.975000000000001,-4.450711000000001,-2.5167545000000007,10.5376,19.358,41.994800000000005,32.8404,56.5,90.5,140.0,118.5,1.0,2.5,5.5,4.0,8.5,27.5,35.5,21.0,0.5477,1.28605,2.24625,1.6647999999999998,41.425,172.051307,269.47784200000007,163.250228,0.0,1.6000000000000003,3.6999999999999993,1.7249999999999996,0.0,5.5,20.5,12.0,0.0,0.0,0.0,0.0,0.0,0.5,9.0,8.5,0.0,0.1399999999999999,1.09,0.76,0.0,-7.403555000000001,-0.1713299999999996,4.885780000000002,931.253,26611.0,0.173584,0.82504,28.8886,27.15252,28.8886,pts-x+N691+N1+E178+E12
512.4021,123.8472,238.32319999999984,698.9935999999999,421.0559999999998,3057.0,7040.0,5936.0,2304.0,13.0,32.0,64.0,48.0,112.0,320.0,352.0,192.0,8.6512,25.57920000000001,38.5896,26.98079999999999,3.1683999999999988,48.985599999999984,18.156,18.156,2401.0,3136.0,1176.0,1176.0,1.0,8.0,4.0,4.0,64.0,128.0,96.0,96.0,2.0164000000000004,8.2928,4.373599999999998,4.373599999999998,0.0,-13.28,-3.0799999999999987,-3.0799999999999987,0.0,328.0,172.0,172.0,0.0,0.0,0.0,0.0,0.0,48.0,20.0,20.0,0.0,5.519999999999997,2.6000000000000005,2.6000000000000005,142.38160000000005,262.0159999999999,385.05639999999977,479.12299999999976,676.0,1208.0,1816.0,2000.0,18.0,36.0,52.0,66.0,88.0,212.0,292.0,314.0,8.488200000000004,18.4516,26.402,30.81780000000001,11.833599999999995,8.771999999999993,20.605599999999985,17.543999999999986,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329000000000004,0.5621000000000006,1.0949999999999993,1.1242000000000012,28.08999999999999,59.88999999999999,87.98,119.78,0.0,0.8900000000000005,0.8900000000000005,1.780000000000001,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,11.833599999999995,16.340000000000003,17.543999999999986,33.88400000000001,64.0,56.0,96.0,152.0,1.0,2.0,2.0,4.0,4.0,8.0,12.0,20.0,0.5329000000000004,0.8322000000000002,1.1242000000000012,1.9564000000000008,28.08999999999999,83.77768299999991,119.78,203.55768299999983,0.0,2.129999999999999,1.780000000000001,3.909999999999997,0.0,9.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.3200000000000002,-0.08,0.24,0.0,-5.207110000000001,-12.000000000000002,-17.207110000000025,2002.03,20915.4,0.483071,0.59592,14.47109,8.95634,14.47109,ukh+N164+E73
397.556396,216.9614,415.9616,958.1608,1459.6863999999996,2708.0,6592.0,9700.0,10976.0,26.0,56.0,108.0,176.0,164.0,448.0,652.0,752.0,16.5562,39.6264,71.38039999999998,104.808,3.6481,37.89439999999999,38.964,82.05359999999997,784.0,1288.0,1344.0,2352.0,1.0,6.0,8.0,16.0,36.0,84.0,144.0,240.0,1.4641,5.348199999999999,7.453600000000001,12.777599999999998,0.0,-8.38,-5.119999999999998,-12.400000000000002,0.0,122.0,176.0,364.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,56.0,0.0,2.84,3.52,8.799999999999997,230.5713000000001,489.1410000000001,815.6151999999996,979.6230000000004,807.0,1800.0,2566.0,2820.0,38.0,78.0,134.0,160.0,212.0,518.0,726.0,918.0,14.1718,34.97340000000002,52.4502,63.170000000000016,10.475885714285717,12.298285714285711,24.93980952380952,22.451809523809523,56.142857142857146,66.85714285714286,104.66666666666669,59.80952380952381,1.0,1.523809523809524,3.047619047619048,3.0,2.571428571428572,7.714285714285714,10.76190476190476,7.619047619047619,0.5484047619047618,0.8726666666666668,1.417142857142857,1.1181190476190477,42.06,116.12095238095232,164.4379765714286,130.01100800000003,0.0,0.9371428571428576,1.817142857142857,2.7414285714285715,0.0,2.0,8.285714285714286,14.428571428571429,0.0,0.0,0.0,0.0,0.0,-2.0,-1.4285714285714286,-0.4285714285714285,0.0,-0.04,0.3580952380952379,0.7114285714285712,0.0,-6.942857142857143,-3.912210476190476,-1.1142200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2185.34,11320.3,0.698656,0.31306,10.66256,9.52125,10.66256,vmz+N192+E134
444.466614,138.30395,251.1636,882.8182999999999,648.2099999999999,4590.0,10024.0,8348.0,3552.0,15.5,39.0,89.0,77.0,164.0,581.0,556.0,205.0,11.07545,35.3096,56.13309999999999,43.651300000000006,1.3688999999999998,36.67365,14.9175,31.46715,3844.0,4526.0,1860.0,3906.0,1.0,9.5,5.0,9.5,90.5,229.5,142.5,214.5,2.9584,12.0314,6.622,12.375400000000004,0.0,-20.23,-6.9,-15.779999999999996,0.0,516.0,280.0,526.0,0.0,0.0,0.0,0.0,0.0,66.5,32.5,68.0,0.0,9.345,4.75,9.145,510.5926500000012,1146.2528999999995,1980.0529999999992,2729.661500000001,2068.5,4938.0,7769.0,8882.0,82.75,181.5,319.5,451.0,501.0,1334.5,2165.0,2584.5,34.303825,88.39454999999991,145.02525000000003,185.2345,11.516272619047616,9.680172619047616,18.407997619047617,18.791698809523808,62.333333333333336,52.90476190476191,100.1904761904762,99.8095238095238,1.0,1.0773809523809523,1.8571428571428568,2.1607142857142856,1.636904761904762,4.172619047619048,5.696428571428571,8.279761904761905,0.5364714285714285,0.6039529761904763,1.024797619047619,1.1811279761904765,34.01857142857143,64.77434523809524,94.49928571428572,134.0099813095238,0.0,0.5880357142857144,0.7151785714285717,1.5197023809523813,0.0,1.3214285714285714,1.6071428571428572,3.916666666666667,0.0,0.0,0.0,0.0,0.0,-1.2976190476190477,-1.4821428571428572,-2.797619047619048,0.0,-0.0264285714285714,-0.0321428571428571,-0.0188095238095238,0.0,-3.964285714285715,-4.821428571428572,-9.155608333333335,8.968285714285713,9.034285714285714,20.662571428571425,20.26714285714285,73.71428571428571,82.28571428571429,158.0,152.57142857142858,0.8571428571428571,1.2857142857142858,2.7142857142857144,3.142857142857143,3.0,9.571428571428571,14.857142857142858,18.0,0.5728714285714285,0.9119,1.7316857142857145,1.9364857142857144,218.82,283.63000000000005,496.16937271428566,590.9330311428572,0.0,0.2642857142857144,-0.05,0.4571428571428569,0.0,6.0,13.857142857142858,20.857142857142858,0.0,0.0,0.0,0.0,0.0,-1.0,0.7142857142857143,0.5714285714285714,0.0,0.1942857142857142,0.6442857142857141,0.954285714285714,0.0,10.57142857142857,32.054095714285715,41.822477142857146,912.439,34972.7,0.141392,0.83384,25.97495,21.02373,25.83618,gra+N96+N572+E98+E2
487.215942,92.71129999999998,170.9696,241.6632,372.096,2693.0,3304.0,5388.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.6316,16.92,27.262799999999995,27.72,3.724899999999999,23.46879999999999,39.37199999999999,73.34000000000002,2209.0,1316.0,2256.0,2632.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.6384000000000003,3.84,7.884799999999999,11.673599999999997,0.0,-4.44,-4.96,-7.120000000000004,0.0,160.0,328.0,696.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.120000000000001,4.079999999999999,11.36,255.42000000000004,567.5838000000002,934.8662000000004,1133.5194,1312.0,3080.0,4364.0,4792.0,39.0,86.0,140.0,174.0,226.0,574.0,860.0,958.0,17.857000000000006,44.72780000000001,68.99879999999999,79.59459999999999,9.241600000000004,15.504000000000008,28.88,23.681600000000003,49.0,84.0,98.0,98.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,12.0,0.5625,1.1550000000000005,1.7100000000000006,1.417499999999999,54.76,167.23999999999987,233.94522800000004,171.73261400000013,0.0,0.9800000000000004,2.659999999999998,1.329999999999999,0.0,2.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-0.04,0.7199999999999999,0.3599999999999999,0.0,-7.800000000000004,-2.014220000000001,-1.0071100000000006,9.761360000000002,15.933359999999997,28.991840000000018,36.81744000000001,96.40000000000003,174.39999999999995,194.0,218.80000000000013,1.0,2.0,3.599999999999998,4.800000000000001,5.199999999999998,12.800000000000006,20.399999999999988,24.0,0.6462399999999998,1.3718399999999995,2.09516,2.5876399999999986,108.41199999999994,236.8400000000001,348.2090456,421.65726480000006,0.0,0.404,1.6600000000000017,2.664000000000001,0.0,4.800000000000001,13.199999999999992,22.8,0.0,0.0,0.0,0.0,0.0,-0.4000000000000002,-1.6000000000000008,-1.2000000000000002,0.0,0.084,0.296,0.684,0.0,0.1199999999999996,-1.8428440000000017,2.0314679999999954,1402.11,46895.5,0.241544,0.74324,19.91676,14.43804,19.59192,unm+N188+E163
392.281799,75.06049999999999,106.2272,168.72719999999998,210.528,544.0,1152.0,1344.0,1152.0,9.0,16.0,20.0,24.0,36.0,80.0,80.0,48.0,6.435299999999999,12.614400000000002,14.957199999999997,13.490399999999998,1.7161000000000002,18.0256,13.362,31.3876,144.0,384.0,288.0,672.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.9321,4.0588,4.2812,8.339999999999998,0.0,-8.52,-4.959999999999999,-13.48,0.0,16.0,24.0,40.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.64,2.4799999999999995,5.12,2201.514400000008,5078.682000000004,10040.741600000025,16264.919999999973,8812.0,21600.0,39632.0,54696.0,340.0,780.0,1560.0,2568.0,2340.0,6804.0,12600.0,17280.0,140.93320000000034,380.53399999999954,712.0455999999999,1072.788,11.8336,8.771999999999998,20.605599999999995,26.315999999999995,64.0,48.0,112.0,144.0,1.0,1.0,2.0,3.0,1.0,3.0,5.0,12.0,0.5328999999999999,0.5621,1.095,1.6863,28.09,59.89,87.98,179.67000000000002,0.0,0.8900000000000001,0.8900000000000001,2.6700000000000004,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-9.0,0.0,-0.04,-0.04,-0.1200000000000001,0.0,-6.000000000000001,-6.000000000000001,-18.000000000000004,11.055999999999994,13.117199999999997,31.500879999999967,49.67639999999999,59.5,71.4,170.2,217.8,1.0,1.6,3.5,6.3,3.4,11.1,22.1,33.3,0.5417800000000003,0.9132200000000006,1.9700100000000005,3.056670000000002,36.09099999999998,117.18100000000004,217.22599999999989,372.2537051999997,0.0,1.0640000000000005,1.358,4.797000000000002,0.0,2.3,2.9,18.0,0.0,0.0,0.0,0.0,0.0,-1.7,-2.4,-3.6,0.0,-0.046,-0.058,0.5399999999999998,0.0,-7.710000000000001,-10.05000000000001,-18.012798,2471.13,12232.9,0.774071,0.26696,8.62262,5.62063,8.62121,pts-g+N557+N693+E165+E174
418.968872,156.5607,291.712,613.2976,596.0831999999998,5428.0,8640.0,7552.0,7488.0,17.0,40.0,62.0,72.0,110.0,280.0,344.0,360.0,12.6743,32.84999999999999,42.74699999999999,46.6908,2.8561,29.068000000000005,17.238,34.6788,2304.0,1920.0,1152.0,2304.0,1.0,5.0,4.0,7.0,25.0,50.0,60.0,100.0,2.1904,5.402,4.5584,7.799599999999999,0.0,-8.75,-3.4399999999999986,-8.689999999999998,0.0,200.0,168.0,288.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,15.0,0.0,3.75,2.84,5.09,749.4471333333355,1609.4919999999966,2778.477999999999,3570.109666666669,2713.333333333333,6128.0,8624.0,9150.666666666666,119.33333333333331,248.0,432.0,580.6666666666666,680.0,1726.6666666666667,2480.0,2874.0,45.10259999999996,112.13253333333304,171.92799999999997,207.9839333333333,11.833600000000002,8.771999999999997,20.605599999999992,18.86266666666667,64.0,48.0,112.0,58.66666666666666,1.0,1.0,2.0,2.333333333333333,1.0,3.0,4.333333333333333,4.0,0.5328999999999998,0.5621,1.0950000000000002,0.9222333333333332,28.09,59.88999999999999,87.98,91.74024399999998,0.0,0.8900000000000005,0.8900000000000005,2.543333333333334,0.0,2.0,2.0,11.333333333333334,0.0,0.0,0.0,0.0,0.0,-2.0,-2.333333333333333,-1.6666666666666667,0.0,-0.04,-0.04,0.4399999999999999,0.0,-6.000000000000001,-6.000000000000001,-4.942813333333334,6.737066666666667,14.234666666666664,32.85155555555556,28.52711111111111,36.0,77.33333333333333,96.8888888888889,103.1111111111111,0.6666666666666666,1.7777777777777777,4.444444444444444,3.777777777777777,4.888888888888889,16.88888888888889,23.55555555555556,22.666666666666668,0.3684222222222221,1.0198222222222222,1.7532444444444444,1.6312222222222224,30.58,138.11111111111117,218.6381431111112,200.16686933333327,0.0,1.0488888888888894,3.644444444444445,2.9177777777777787,0.0,2.222222222222222,19.11111111111111,13.77777777777778,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,3.333333333333333,1.3333333333333333,0.0,-0.0444444444444444,0.9511111111111108,0.6133333333333334,0.0,-7.866666666666667,-2.01896,-4.990417777777778,850.881,82905.6,0.123728,0.85254,31.40412,19.11614,31.40412,tcs+N514+N254+E196+E33
493.13031,394.1967999999998,731.0535999999997,2287.5816000000004,2125.6644,20608.0,32640.0,33048.0,33248.0,44.0,115.0,240.0,270.0,417.0,1321.0,1584.0,1594.0,33.16600000000003,101.97429999999994,162.144,179.6254,1.5376,29.2888,16.58965,42.58935,4624.0,3740.0,3247.0,5457.0,1.0,7.125,5.375,11.375,52.125,125.625,120.375,201.625,2.7225,8.648062499999998,7.191937499999999,14.0559375,0.0,-14.785,-6.713749999999999,-20.24125,0.0,429.5,317.75,693.25,0.0,0.0,0.0,0.0,0.0,35.125,20.25,50.125,0.0,6.514999999999999,4.509999999999999,10.249999999999998,566.4461333333337,1194.858666666667,1953.7888,2454.5107333333344,2761.333333333333,6074.666666666667,9312.0,10325.333333333334,82.66666666666667,179.33333333333334,289.3333333333333,371.3333333333333,468.6666666666667,1193.3333333333333,1773.3333333333333,1975.3333333333333,37.97666666666667,92.78593333333326,143.30466666666666,167.36086666666657,11.072014285714287,11.517576190476186,20.261728571428566,21.86595238095238,60.0,63.04761904761904,110.28571428571428,115.5238095238095,1.0,1.3333333333333337,2.0476190476190474,2.2857142857142856,2.2857142857142856,5.047619047619048,6.095238095238095,8.000000000000002,0.5414714285714285,0.7524761904761906,1.130338095238095,1.2261904761904765,42.318571428571424,88.02476190476192,105.0604761904762,124.69719185714288,0.0,0.5085714285714288,0.6780952380952384,0.8552380952380952,0.0,1.1428571428571426,1.5238095238095235,2.523809523809524,0.0,0.0,0.0,0.0,0.0,-1.0952380952380951,-1.5714285714285714,-2.2380952380952377,0.0,-0.0228571428571428,-0.0304761904761905,0.0209523809523809,0.0,-3.42857142857143,-4.571428571428572,-4.458158571428572,10.4261,16.89053999999999,33.0174,56.81772,96.20000000000005,159.59999999999997,252.0,327.6,1.0,2.2,4.200000000000001,7.200000000000002,5.799999999999998,16.0,30.600000000000005,34.93333333333334,0.65104,1.4737600000000002,2.66574,3.76272,147.47199999999998,294.368,518.6700000000001,680.3225196000001,0.0,0.8520000000000003,2.238,3.18,0.0,7.799999999999998,16.800000000000004,40.8,0.0,0.0,0.0,0.0,0.0,-0.5999999999999999,-2.3999999999999995,3.5333333333333337,0.0,0.1259999999999999,0.2279999999999999,1.5120000000000002,0.0,1.0199999999999985,-1.5600000000000007,27.58293599999999,2300.26,16872.0,0.608418,0.47888,13.04839,9.76287,12.41408,llj+N546+N163+E13
